"fielder_pos","inning","batting_run_differential","outs_on_play","runs_on_play","throw","exchange","throw_dist","time_to_catch","ball_vx_0","ball_vz_0","ball_vy_0","ball_v_0","ball_ax_0","ball_az_0","ball_ay_0","ball_apex_x","ball_apex_y","ball_apex_z","player_px_7_0","player_py_7_0","player_px_8_0","player_py_8_0","player_px_9_0","player_py_9_0","landing_location_x","landing_location_y","launch_angle","launch_direction","launch_speed","runner_season_top_velo","runner_id","fielder_id","fielding_team_id","hitting_team_id","play_id"
7,5,-2,0,1,NA,1.167,220.562,5.94,-15.85594,61.66761,60.64458,87.93219,-0.67352,-27.31559,-35.17692,-67.51363,166.39467,124.5851,NA,NA,NA,NA,NA,NA,-136.32437,288.57466,44.59477,-14.31242,89.42504,9.277,127,17,14,8,1004
9,1,0,0,1,NA,0.967,227.69,5.338,6.65669,53.16318,76.76309,93.612,1.20653,-20.20171,-37.6994,44.15189,196.79342,98.84856,NA,NA,NA,NA,NA,NA,99.42496,335.88781,34.62064,4.6427,95.30423,9.277,127,410,14,8,1005
7,1,0,0,1,NA,1.066,258.57,3.17,-34.74739,33.04352,66.11587,81.67352,0.90998,-23.03748,-23.54179,-69.62808,133.99676,41.68873,-133.192,258.347,-7.13,340.513,143.948,274.213,-136.39623,249.41494,24.17185,-27.83187,82.65292,9.277,127,101,25,8,1006
7,8,8,0,1,70.112,2.101,156.425,2.803,-41.90314,29.21113,87.18398,101.04558,-0.65103,-25.402,-31.16038,-87.18233,153.52535,33.67141,-145.791,271.872,-22.012,317.824,128.634,269.16,-177.16816,261.55792,17.10367,-25.41714,102.29129,9.277,127,454,23,8,1007
8,7,1,0,1,74.802,1.334,181.237,4.738,7.69537,44.06183,78.64402,90.474,1.78651,-19.56682,-30.68182,34.13898,205.08665,76.34856,-130.182,294.009,-5.657,324.035,137.038,271.029,73.5383,362.37725,29.27314,5.35232,91.82066,9.277,127,305,6,8,1008
7,3,0,0,0,84.319,0.935,164.647,5.605,-15.49752,64.62209,46.30044,80.99332,0.24001,-32.44524,-26.54167,-69.66341,118.10813,120.84941,NA,NA,NA,NA,NA,NA,-144.22505,205.8146,52.97362,-17.88993,82.56893,9.277,127,152,23,8,1009
7,5,-3,0,1,49.444,3.169,160.388,2.836,-40.76674,30.74223,85.20007,99.32806,-0.65103,-25.402,-31.16038,-87.07868,147.28923,33.2987,-137.561,268.869,23.313,320.275,138.739,251.89,-176.99125,256.42042,18.34947,-25.19344,100.68867,9.277,127,180,15,8,1010
7,7,-8,0,1,66.382,1.235,220.118,4.738,-33.42693,41.1572,72.45297,89.78145,1.05194,-23.00382,-28.87653,-93.20881,185.16318,72.09579,NA,NA,NA,NA,NA,NA,-170.98587,324.81401,27.32169,-24.63702,91.02498,9.277,127,255,2,8,1011
7,1,0,0,1,NA,1.068,264.574,6.707,-23.51672,74.87573,46.5658,91.2567,2.90401,-33.94527,-33.02126,-85.44714,130.76588,163.2609,-149.491,292.447,-23.451,338.35,137.288,274.598,-160.05704,227.68546,55.2472,-26.62441,92.72356,9.277,127,85,16,8,1012
7,4,4,0,1,89.599,1.034,213.745,4.071,-37.62222,42.64549,61.54695,83.79795,1.966,-22.62036,-29.83686,-103.88987,145.32421,63.41687,-144.271,278.293,19.952,329.254,142.484,273.426,-198.86041,246.6339,30.92234,-31.24425,85.04082,9.277,127,487,5,8,1013
7,1,0,0,1,NA,1.167,251.058,2.269,-27.5875,22.54005,98.04385,104.31549,-1.10935,-28.27912,-33.53536,-48.41958,144.7556,21.7865,-124.926,262.864,23.315,310.617,129.854,270.095,-104.23155,264.97468,12.82778,-15.44333,105.52568,9.165,127,152,23,8,1014
7,5,0,0,1,NA,1.268,248.35,5.673,-10.41095,64.22137,51.42528,82.92968,-1.09325,-28.63882,-28.98075,-46.76602,140.77449,123.23457,NA,NA,NA,NA,NA,NA,-95.54196,249.47027,50.86545,-11.14442,84.39187,9.165,127,301,6,8,1015
7,1,0,0,0,88.275,1.001,253.002,6.64,-12.07953,75.69891,51.36404,92.27407,0.5289,-31.82815,-33.93226,-62.44814,144.20898,163.7199,-150.785,261.822,-38.736,340.881,126.076,295.495,-125.41896,254.47566,55.19397,-12.94393,93.66005,9.165,127,91,14,8,1016
8,1,1,0,1,84.575,1.268,253.502,5.306,-2.79368,51.50384,66.04726,83.8015,0.87154,-22.78018,-34.38451,-0.97827,184.01866,95.20175,NA,NA,NA,NA,NA,NA,-1.1169,320.41209,38.09068,-2.58905,85.10324,9.165,127,280,14,8,1017
9,1,0,0,1,NA,0.966,NA,6.173,16.36549,71.48889,52.243,90.04344,-4.12959,-34.13791,-32.55027,67.34252,140.14528,144.17175,-156.9,282.464,-9.506,341.389,136.375,275.92,132.14341,244.53637,52.49588,17.07345,91.6538,9.165,127,410,14,8,1018
8,6,0,0,1,73.888,1.2,197.737,3.637,-0.83289,34.05115,82.43012,89.19024,1.69626,-19.88358,-26.07523,0.9872,186.24836,47.59522,-150.019,267.126,-16.093,333.244,125.408,298.755,5.31931,340.33042,22.73041,-0.62168,90.24711,9.165,127,398,23,8,1019
9,1,0,0,1,NA,1.168,262.378,5.905,21.59102,67.99092,54.66512,81.43912,-3.49069,-30.92721,-37.75488,78.89363,134.22289,128.70794,NA,NA,NA,NA,NA,NA,155.14933,230.38001,49.33896,21.1142,91.24893,9.165,127,376,23,8,1020
9,1,0,0,1,79.658,1.569,197.033,5.472,29.60563,50.36218,68.88502,90.32159,-2.64097,-24.83214,-33.44973,95.75776,188.77441,97.60213,NA,NA,NA,NA,NA,NA,175.33672,316.9816,33.88942,23.10663,91.71376,8.998,127,319,1,8,1021
8,7,5,0,1,NA,1.068,NA,3.903,11.89637,36.95194,67.04067,77.46884,0.59593,-20.15794,-23.43175,20.93803,159.28507,53.84566,NA,NA,NA,NA,NA,NA,31.40969,285.77557,28.75313,10.14653,78.59648,8.998,127,143,1,8,1022
7,6,0,0,1,NA,NA,NA,5.138,-22.60118,49.73561,75.727,93.37571,2.5833,-24.19569,-31.79061,-81.25133,191.71752,87.56615,NA,NA,NA,NA,NA,NA,-167.50933,323.95777,32.32888,-16.3488,94.74897,8.998,127,360,14,8,1023
7,8,1,0,1,88.85,1.3,246.245,3.337,-30.40476,34.43971,75.76767,88.60746,0.89561,-23.43621,-28.35846,-77.75966,145.686,44.15333,-150.043,240.209,-28.281,327.289,127.717,278.304,-163.79387,250.80155,23.1273,-21.46364,89.91417,8.998,127,280,14,8,1024
7,1,0,0,0,87.565,0.934,179.145,5.239,-15.10044,55.84945,47.49782,74.8547,0.34739,-31.17517,-27.68332,-53.81299,127.4741,102.14859,NA,NA,NA,NA,NA,NA,-104.64191,226.11402,48.2505,-17.50951,76.10738,8.998,127,545,1,8,1025
7,1,-1,0,1,NA,1.235,257.242,5.372,-18.75218,52.92299,71.60921,90.99651,0.83374,-20.80449,-32.52939,-74.73706,190.22114,99.49931,NA,NA,NA,NA,NA,NA,-158.56669,324.27211,35.66287,-14.35816,92.4427,8.998,127,28,15,8,1026
9,9,-2,0,1,NA,3.669,167.75,4.004,15.77896,37.95892,87.13895,96.34859,1.59364,-19.03262,-31.4839,60.12091,194.26735,56.41095,-130.354,276.485,10.531,328.84,135.754,273.322,135.63914,324.77585,23.4449,9.87959,97.76827,8.998,127,26,1,8,1027
9,8,-4,0,1,95.6,0.96,241,5.168,12.7976,53.56857,67.33531,86.99089,5.59415,-25.95333,-28.06775,57.08791,172.55873,96.5788,-128.55593,289.89815,-12.04558,328.48997,141.69673,265.16194,130.46837,291.49635,38.78322,11.53106,86.96078,8.762,127,366,28,8,1028
8,4,0,0,1,93.5,1.1,194,5.667,-5.93127,55.17367,76.94714,94.86926,-7.48414,-21.85921,-37.79268,-40.41198,198.52241,109.99532,-148.74174,235.48863,-23.65777,322.11732,125.68731,269.34926,-97.18203,333.01656,37.21262,-4.53507,94.76265,8.762,127,182,28,8,1029
8,4,1,0,1,72.1,1.1,179,3.435,-3.48375,31.85024,93.73523,99.05992,6.09187,-20.09103,-23.07771,0.6032,200.7237,41.68203,-148.34115,263.27929,-4.60722,342.95631,132.05762,288.14709,10.74428,362.02942,19.18063,-1.79617,101.14821,9.001,127,266,20,8,1030
9,4,3,0,0,79.3,1.43,179,5.9,9.69213,69.8637,45.81506,84.10644,7.30903,-31.89396,-32.3906,53.27679,104.72836,136.7367,-139.32085,253.89758,15.90843,310.69223,127.76732,247.02267,103.8961,182.5863,57.29152,12.32875,86.46012,9.001,127,238,24,8,1031
9,2,0,0,1,94.1,1.03,201,5.768,9.14449,61.31057,63.04311,88.41404,7.40624,-26.18362,-28.38529,53.17971,170.50026,122.54971,-120.80357,299.4702,39.69263,339.92877,152.43682,258.40085,118.34447,294.00895,45.37887,8.5111,88.6731,9.001,127,473,15,8,1032
9,7,3,0,1,63.8,1.37,162,3.165,22.6435,31.25541,93.86913,101.49405,6.37439,-20.73098,-32.79854,57.06863,178.0291,39.45077,-139.48643,248.57262,-10.75188,306.04435,128.26327,271.29332,114.58587,313.50667,18.68997,13.08547,103.96933,9.001,127,331,14,8,1033
8,4,-4,0,0,93.2,1.17,154,5.267,-9.37443,53.54113,56.89118,78.68379,8.30876,-23.7912,-26.96542,-15.79052,144.60029,99.83719,-129.32166,290.80962,28.90655,330.34036,151.48564,270.59318,-20.27524,258.63003,44.37452,-9.52673,78.56999,9.001,127,532,28,8,1034
7,3,0,0,1,NA,NA,NA,NA,-23.55788,40.16602,71.12064,85.0084,1.966,-22.62036,-29.83686,-59.98051,180.92623,67.43146,-151.198,257.288,-20.542,316.112,120.145,279.902,-104.11411,305.92445,28.37339,-18.36525,86.22924,8.942,128,5,28,19,1035
9,1,0,0,1,NA,NA,NA,3,36.45958,28.26167,85.59455,97.234,1.22639,-25.0959,-32.62075,80.24998,145.27482,32.99571,-124.112,265.237,11.693,330.314,137.551,256.965,167.09541,246.57264,16.81036,23.04282,98.4053,9.154,129,6,15,25,1036
7,1,0,0,1,71.342,1.8,149.701,2.96,-39.72814,33.6877,74.47621,90.88395,0.89561,-23.43621,-28.35846,-83.67633,138.1808,38.3119,-141.043,272.015,-0.194,321.081,138.486,264.047,-168.28137,252.2346,22.19783,-27.8593,92.0394,9.154,129,151,2,25,1037
